1-outcome-code,1-outcome-name,2-output-code,2-output-name,3-1-start-date,3-2-end-date,3-code,3-id,3-name,5-1-agency-abbreviation,5-2-agency,6-contributing-partner,6-contributing-partner-type,7-parent-contributing-partner,7-parent-contributing-partner-type,Total Available Resources-2023,Total Available Resources-2024,Total Available Resources-2025,Total Available Resources-2026,Total Expenditure-2023,Total Expenditure-2023-disaggregation-inferred,Total Expenditure-2024,Total Expenditure-2024-disaggregation-inferred,Total Expenditure-2025,Total Expenditure-2025-disaggregation-inferred,Total Expenditure-2026,Total Expenditure-2026-disaggregation-inferred,Total Required Resources-2023,Total Required Resources-2024,Total Required Resources-2025,Total Required Resources-2026
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU26,148297,Projecto para Promover o Uso do Sistema da Propriedade Intelectual pelos Empreendedores e Pequenas e Médias Empresas de Cabo Verde (WIPO) / Project to Promote the Use of the Intellectual Property System by Entrepreneurs and Small and Medium-sized Companies in Capo Verde (WIPO),WIPO,World Intellectual Property Organization,,,,,,,,,,false,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU26,148297,Projecto para Promover o Uso do Sistema da Propriedade Intelectual pelos Empreendedores e Pequenas e Médias Empresas de Cabo Verde (WIPO) / Project to Promote the Use of the Intellectual Property System by Entrepreneurs and Small and Medium-sized Companies in Capo Verde (WIPO),WIPO,World Intellectual Property Organization,Core Funding,Multilateral - UN organizations excluding pooled funds,,,,,,,,false,,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU27,148302,Webinar sobre a Economia Azul (WIPO) / Blue Economy Webinar (WIPO),WIPO,World Intellectual Property Organization,,,,,,,,,,false,,false,,false,,false,,6880,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-01-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU27,148302,Webinar sobre a Economia Azul (WIPO) / Blue Economy Webinar (WIPO),WIPO,World Intellectual Property Organization,Core Funding,Multilateral - UN organizations excluding pooled funds,,,,6880,,,,false,6880,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-02-05,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU33,149525,As Câmaras de Comércio de Sotavento e de Barlavento e a Câmara de Turismo melhoram a sua capacidade de análise do ambiente empresarial e de avocacia (ILO),ILO,International Labour Organisation,,,,,,,,,,false,,false,,false,,false,,18201,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-02-05,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU33,149525,As Câmaras de Comércio de Sotavento e de Barlavento e a Câmara de Turismo melhoram a sua capacidade de análise do ambiente empresarial e de avocacia (ILO),ILO,International Labour Organisation,Luxembourg,Government,,,,18201,,,,false,18201,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-05-31,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU34,149598,É realizada uma análise do ambiente de negócios e é disponibilizado um plano de ação para a reforma (ILO),ILO,International Labour Organisation,,,,,,,,,,false,,false,,false,,false,,48180,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-05-31,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU34,149598,É realizada uma análise do ambiente de negócios e é disponibilizado um plano de ação para a reforma (ILO),ILO,International Labour Organisation,Luxembourg,Government,,,,40000,,,,false,35886,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-05-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU35,149608,A Inspeção Geral do Trabalho e da Direção Geral do Trabalho com capacidade de atuar no âmbito do trabalho digno e formalização das empresas e seus trabalhadores (ILO),ILO,International Labour Organisation,,,,,,,,,,false,,false,,false,,false,,55675,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-05-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU35,149608,A Inspeção Geral do Trabalho e da Direção Geral do Trabalho com capacidade de atuar no âmbito do trabalho digno e formalização das empresas e seus trabalhadores (ILO),ILO,International Labour Organisation,Luxembourg,Government,,,,50000,,,,false,30068,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-02-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU36,149614,Agenda para o Trabalho Digno é promovida por meio do reforço da capacidade de IGT para implementar ações (ILO),ILO,International Labour Organisation,,,,,,,,,,false,,false,,false,,false,,60033,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2024-02-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU36,149614,Agenda para o Trabalho Digno é promovida por meio do reforço da capacidade de IGT para implementar ações (ILO),ILO,International Labour Organisation,Luxembourg,Government,,,,60033,,,,false,14790,false,,false,,false,,,,
1_SPSP 2-2_OC2.1,"Efeito 2.1: Até 2027, uma economia mais sustentável, inclusiva, diversificada e integrada gerará empregos decentes, segurança alimentar e nutrição para os mais vulneráveis, especialmente as mulheres, os jovens e os mais pobres. / Outcome 2.1: By 2027, a more sustainable, inclusive, diversified and integrated economy generates decent jobs, food security and nutrition for the most vulnerable, especially women, youth and the extreme poor.",1_SPSP 2-2_OC2.1-3_OU2.1.1,"Produto 2.1.1: As estruturas institucionais são reforçadas e mais inclusivas, e os responsáveis ​​têm capacidades fortalecidas para um melhor ambiente de negócios, sistemas nacionais de qualidade, integração regional, uma maior contribuição da diáspora para a economia e a proteção dos direitos dos trabalhadores.",2023-07-01,2024-12-31,1_SPSP 2-2_OC2.1-3_OU2.1.1-4_SOU37,153123,Serviço integrado de formalização das empresas e seus trabalhadores é disponibilizado às micro e pequenas empresas (ILO),ILO,International Labour Organisation,,,,,,,,,,false,,false,,false,,false,,368676,,
